title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
David Jones Paris 2023 女士极简钱包时尚系列,象牙,9.5,https://cf.shopee.ph/file/cn-11134207-7ras8-m11ev1ozt8120f,http://shopee.ph/product/172114914/9578385713,女包,钱包,IVCN2026082130131,93471770916,https://detail.1688.com/offer/756841415671.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,9578385713,10.45,高流量,1
ZARA新款女士单肩包大容量钱包式斜挎包,黑色的,25,https://cf.shopee.ph/file/3c33b748c6c3892d34691d360674732b,http://shopee.ph/product/418554795/9739836750,女包,斜挎包,IVCN2026082130133,34754796869,https://detail.1688.com/offer/885857292345.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,9739836750,27.5,高流量,1
LY N Mammon 手提包，10 英寸，配有可调节链条肩带。配件包括价格标签、防尘袋和包正面金属标签。,Mamon 10英寸 - 黑色,43.91,https://cf.shopee.co.th/file/e5cf9fd67a17c5cdb0a98ab3e0ea7bdd,http://shopee.co.th/product/150321727/9989757422,女包,斜挎包,IVCN2026082130135,111484979702,https://detail.1688.com/offer/743789857203.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,9989757422,43.91,高流量,1
方便的硬盘/鼠标支架，可安装在笔记本电脑/平板电脑背面。,黑色的,10,https://cf.shopee.vn/file/a699ea8625148cea2f88e606f13e652a,http://shopee.vn/product/329885607/10331450009,女包,电脑包,IVCN2026082413154,47003169996,https://detail.1688.com/offer/627326729007.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,9月寻品,10331450009,10.51,高流量,1
女士大号单肩手提包，带衬里，原装,黑色的,15.99,https://cf.shopee.com.br/file/d3d300961df761407b33b8b4121ee816,http://shopee.com.br/product/370065717/10389764622,女包,托特包,IVCN2026082130137,134687654416,https://detail.1688.com/offer/899015268617.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517709640881584420e0dd5&token=IiWsOHDReGAmWyZi6aiu9GNDLznuE3gDakS4kvvF2uYZK0B2gSD%2FCkdWbOPIr%2Bf%2F,P0,9月寻品,10389764622,17.59,高流量,1
DTALES Brooklyn 真皮手提包，配有两条肩带。采用柔软的纹理牛皮，触感高级。时尚精致的外观，完美契合纽约女性的气质。,经典黑,150,https://cf.shopee.co.th/file/sg-11134201-22100-mgcesq46ldivc3,http://shopee.co.th/product/26817004/10446837551,女包,斜挎包,IVCN2026082130139,150051439187,https://detail.1688.com/offer/666651682274.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,10446837551,165,高流量,1
超薄防水斜挎包 SS:1083,超薄防水斜挎包 SS:1083,8,https://cf.shopee.com.br/file/br-11134207-820lx-mnycwlx1fcw2a8,http://shopee.com.br/product/418318658/10653928442,女包,胸腰包,IVCN202608315560,130841875109,https://detail.1688.com/offer/739745544588.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17878001469145764e0f79&token=5VlHMFZ49qfU64GjO2hgxH9YyXiqYkGWM%2FoEn5%2FtFY4reS6Wpd5%2BnNz7tiGcgj5O,P1,9月寻品,10653928442,8.8,高流量,1
女士钱包 / F76879 F76880 男士零钱包 / 零钱包 / 短款钱包,#1,48.83,https://cf.shopee.ph/file/5bfd2b1048a5d046a023b482dbcda61d,http://shopee.ph/product/197145213/10735316903,女包,钱包,IVCN2026062323287,27342972696,https://detail.1688.com/offer/894175728942.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,10735316903,48.83,高流量,1
Freitag HAWAII [包含] 包型撑、魔术贴保护器和边角保护器。,全盔，带钢条，新款F41。,7.5,https://cf.shopee.co.th/file/th-11134207-7r98o-lv69m3p2fifx61,http://shopee.co.th/product/213589546/10763578169,女包,包配件,IVCN2026082130141,255371514284,https://detail.1688.com/offer/855105627848.html?spm=a26352.13672862.offerlist.78.2ede1e620J6x94&cosite=-&tracelog=p4p&_p_isad=1&clickid=372c09cb55344ed4a0d773c3d3aad526&sessionid=f424b6d366bb4495b1f93d0d7a66090e,P1,9月寻品,10763578169,8.25,高流量,1
Leacat 时尚女士笔记本电脑公文包商务文件收纳包，适用于 13.3/15/16 英寸笔记本电脑，单肩包，办公女士适用,黑色，15英寸,34.69,https://cf.shopee.ph/file/cn-11134207-7ras8-m3lfi9wsqi2715,http://shopee.ph/product/84233715/10875924754,女包,手提包,IVCN2026082130143,47945353196,https://detail.1688.com/offer/633235184742.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,9月寻品,10875924754,34.69,高流量,1
多功能笔记本电脑包，帆布面料，圆点边角，Reb Corner新款FLK {LEVEL 2},黑角,13.6,https://cf.shopee.vn/file/vn-11134207-820l4-mjs7wshtl8nae1,http://shopee.vn/product/54331066/10899614050,女包,电脑包,IVCN2026082130145,222071494869,https://detail.1688.com/offer/752053015326.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21078f4d17569682713907531e0c8b&token=IrvUbrirXQTF8aoPrwoWZvVF4Z4I0fu9ve8O%2FXd9UgKyrtPsXpC%2F0hJxsh2W8IL3,P1,9月寻品,10899614050,14.96,高流量,1
手工制作的钱包/手提包，设有3个隔层和2个拉链。中间隔层宽7.5英寸，高4.5英寸，底部厚1英寸（折叠后）。采用棉质面料，适合存放展开的纸币。,升起蓝旗。,10.66,https://cf.shopee.co.th/file/th-11134207-81ztf-mkb1b9790rgk19,http://shopee.co.th/product/20803519/11748627197,女包,钱包,IVCN2026082130147,425440992118,https://detail.1688.com/offer/964128292119.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i23&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,11748627197,10.66,高流量,1
（时尚透明防水PVC旅行卡包）,#2,1.5,https://cf.shopee.com.br/file/br-11134201-820ll-mqx8qoa4xudg72,http://shopee.com.br/product/237278390/11768804661,女包,钱包,IVCN2026082413156,95724000959,https://detail.1688.com/offer/643705218693.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,11768804661,1.65,高流量,1
♝现货♝ 简约拉链长款钱包 女士手拿包 零钱包 手机包,黑色的,6.28,https://cf.shopee.ph/file/8501b8b2a4b7aa02587af2e699591566,http://shopee.ph/product/163508685/11922945880,女包,钱包,IVCN2026082130149,83920436149,https://detail.1688.com/offer/607056780039.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210790e117569721267066833e0d8b&token=5q9qdaBNzSktAEHW10zPaciWQsCZTWT%2BxEWjNdXKJzalieAGRIPtyfkVjjyimLJt,P0,9月寻品,11922945880,6.28,高流量,1
[[Univerlan]] 手工手提包 DIY 包包配件零件挂钩用木质包带,棕色圆盘,3.8,https://cf.shopee.ph/file/47e634ac1349aa45cc939e913233e62c,http://shopee.ph/product/179871873/11930745897,女包,包配件,IVCN2026082130151,94302166924,https://detail.1688.com/offer/761925749829.html?spm=a26352.b28411319/2508.0.0,P1,9月寻品,11930745897,4.11,高流量,1
Octopus品牌的这款超时尚手提包，适合上学或上班使用，配有拉链隔层和侧袋（oHz PILOT TOTE BAG）。,黑色新款行李箱，尺寸：34x34x16.5,16.9,https://cf.shopee.vn/file/vn-11134207-7qukw-ljtpofw7sbzo2e,http://shopee.vn/product/229295798/12331679580,女包,托特包,IVCN2026082413158,401105467024,https://detail.1688.com/offer/1002500051510.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,12331679580,18.59,高流量,1
男女情侣纯色运动休闲斜挎包方形包,黑色的,13,https://cf.shopee.com.my/file/e7e3403e0115374f1a53524d3f0f0446,http://shopee.com.my/product/129135401/12405961896,女包,斜挎包,IVCN2026082413160,112304724042,https://detail.1688.com/offer/736274440857.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,12405961896,14.3,高流量,1
Cidu Bl01 时尚防水帆布背包，带小型金属图案和拉链隔层,黑色的,39,https://cf.shopee.vn/file/vn-11134207-7ras8-mb947uby6y8117,http://shopee.vn/product/463043271/12450507165,女包,双肩包,IVCN2026062323299,177044331754,https://detail.1688.com/offer/735645570396.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i20&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,12450507165,42.9,高流量,1
RACHEL SMITH Cassie 拉链式手腕包 女士长款钱包,黑色的,8.5,https://cf.shopee.com.my/file/my-11134207-820l9-mpm2vjmk90r11b,http://shopee.com.my/product/408809887/13243775611,女包,钱包,IVCN202607271060,103664726500,https://detail.1688.com/offer/957878232951.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,13243775611,9.35,高流量,1
（热销款🎉）POLARBOLL - 珊瑚色 M 号中号尼龙单肩包,黑色的,10.5,https://cf.shopee.co.th/file/th-11134207-81ztj-mets3z29zbwg62,http://shopee.co.th/product/44413486/13358744794,女包,斜挎包,IVCN2026082130153,96166636829,https://detail.1688.com/offer/974687685105.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i68&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,13358744794,11.55,高流量,1
华夫格钱包 - 高级多层彩色钱包 - Ouithebrand 独家设计,标准尺寸奶酪,40,https://cf.shopee.vn/file/7eb234d8327dfadae96bdb7126d391b8,http://shopee.vn/product/73016927/13492726209,女包,钱包,IVCN2026082130155,210204316535,https://detail.1688.com/offer/551755048323.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,13492726209,44,高流量,1
KAPPABKK 新款 Mia 单肩包：一款时尚轻便的单肩包，空间充足。,浅灰色,16,https://cf.shopee.co.th/file/th-11134207-81ztk-mqzpjxsle3ur6c,http://shopee.co.th/product/56691579/13898989896,女包,斜挎包,IVCN2026082412932,446233736782,https://detail.1688.com/offer/623771619613.html?spm=a26352.b28411319.offerlist.102.40d41e624xeGhb,P0,9月寻品,13898989896,17.6,高流量,3
MOSSDOOM Naomi 包：一款时尚、现代、简约的女士手提包。,正在加载...,28.65,https://cf.shopee.co.th/file/th-11134207-7rasi-m1pf4qmjfxtjf5,http://shopee.co.th/product/1092789388/13899895366,女包,手提包,IVCN202608315562,194704637920,https://detail.1688.com/offer/859088383677.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17878021125233438e0dd0&token=gq5HOJp2F0zMtQ2l2tRnaDVSnmBqWGqyjzzkdvBLlrSH3OvZbjTIgDPrteWfZ9%2BL,P1,9月寻品,13899895366,28.65,高流量,1
女士包袋配饰 编织包 实木手柄 复古手工,1,4,https://cf.shopee.ph/file/9cb01e590b19b24efff475d506b6d836,http://shopee.ph/product/60474103/14161768059,女包,包配件,IVCN202608315564,170835494666,https://detail.1688.com/offer/669176952462.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A21360a2e17878019380431480e0cc0&token=b6jSFhL2h76VO6Xg6rST0jddjPaD9Ng8BFDECEdmNaQHIn2wbS7zsO3PZ270FaJs&tracelog=cps&clickid=21640ff911628ef483c739aa14915403&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1511AEBFB0C36876109DEFF4C5DACAD4A13C0FB10B64688F6ED3661446B8F6B7C348394BC3CC3C62B9992F8828C4BE892D6328FC671BE62B040EE3143521E1FB6CD9185F80AF19092AECBF87BC1A9B8989A1F15E5A4B3B945F0F0CC54E5CC4836C5F27CA1C0B6DE88DE0E0279CD6B229D421A3D2381685921EC92C1A287776116C6DCD0548E681332%26cbu_cps_trace_flag%3Dwrite,P1,9月寻品,14161768059,4.11,高流量,1
手工刺绣草编包 - 高级草编包 - Bloomy 手工刺绣草编包,8,16.6,https://cf.shopee.vn/file/vn-11134207-7ras8-m1xz00sjzamzd3,http://shopee.vn/product/30140828/14197789947,女包,手提包,IVCN2026082130160,166766015992,https://detail.1688.com/offer/902709984625.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,9月寻品,14197789947,18.26,高流量,1
超薄迷你信用卡夹，具备RFID屏蔽功能，保护信用卡免受损坏，铝合金材质，内置名片盒、金属证件收纳包，7个卡槽，男女通用,黑色的,1.7,https://cf.shopee.ph/file/sg-11134201-23030-ao14i43of5nva4,http://shopee.ph/product/272922010/14296728111,女包,钱包,IVCN2026082413162,183958493715,https://detail.1688.com/offer/977373967152.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,14296728111,1.72,高流量,2
概念与设计。佛罗伦萨手提包/笔记本电脑包 13 英寸,午夜蓝，皮革表带,69.77,https://cf.shopee.ph/file/ph-11134207-820lg-mp1ou53l5qtcb9,http://shopee.ph/product/840915945/14297095371,女包,电脑包,IVCN2026082413165,79821400981,https://detail.1688.com/offer/831834141682.html?spm=a26352.b28411319/2508.0.0,P1,9月寻品,14297095371,69.77,高流量,1
Carryme 现货！赠送蝴蝶结 🔥 大号 Pukpik 布艺单肩包，带拉链和衬垫。可装笔记本电脑、iPad、A4 书籍。,又大又可爱的粉色款，带拉链。,22.42,https://cf.shopee.co.th/file/th-11134207-81ztf-mqyayj43gnwha4,http://shopee.co.th/product/281386992/14397918523,女包,电脑包,IVCN2026082130162,300173363270,https://detail.1688.com/offer/724184723872.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b5681be17604151689743199e199a&token=5ZPvM37Iep%2F1IekPiDsQVgKADt82i3S8t%2F20usp%2BfB4Hu0SzhfUSIXGYlc423n1R,P1,9月寻品,14397918523,22.42,高流量,1
简单明了的DVL Noiva,DVL 青色,11,https://cf.shopee.ph/file/ph-11134207-820l4-mo3vc0f46uit06,http://shopee.ph/product/739458822/14398859668,女包,斜挎包,IVCN2026082129975,305520253627,https://detail.1688.com/offer/992600497012.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,9月寻品,14398859668,12.1,高流量,1
各种颜色均有现货。LY N 新款斜挎包，正面饰有铆钉，5 种颜色可选，金色链条肩带，含吊牌和防尘袋。尺寸：7.5 英寸。,黑色方形铆钉面,41.82,https://cf.shopee.co.th/file/th-11134207-7r98o-lkxsa1haimzw07,http://shopee.co.th/product/150321727/14471288992,女包,斜挎包,IVCN2026082130164,68599038678,https://detail.1688.com/offer/636135032655.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17685541568117607e11bd&token=0oRVByHqwfqpH%2FszyWjlzY%2BjKPILlFulZADljtO5b3X%2FVtO9wXyitdu1%2F4qBqk1x,P0,9月寻品,14471288992,41.82,高流量,1
女士绗缝斜挎包 - 新品上市,所以,28,https://cf.shopee.com.br/file/br-11134207-7r98o-md3aygklu7lt81,http://shopee.com.br/product/278619868/14551100829,女包,斜挎包,IVCN2026082413167,219192205958,https://detail.1688.com/offer/680073363800.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,14551100829,30.8,高流量,1
（现货）男士包带 高品质宽尼龙肩带 适用于单肩包/斜挎包替换肩带,3.3厘米 咖啡金色,5.5,https://cf.shopee.ph/file/4b5d4bb16950261078ce250bc6f502bd,http://shopee.ph/product/372963889/15133887643,女包,包配件,IVCN202608315566,123543988307,https://detail.1688.com/offer/949647169113.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517878023742974185e0c1d&token=vUni0AHHqnm1GJWY3pLq10FBvHCPekLT5EM2POZpmMvtkXIeqb2iR6DSOujmofX4,P1,9月寻品,15133887643,6.05,高流量,1
NCAnt 女士商务手提包 | 防水便携式笔记本电脑包，适用于 13.3-15.6 英寸笔记本电脑,卡其色,21.78,https://cf.shopee.ph/file/741653d3080b8a5242fdfe63222565e2,http://shopee.ph/product/417414064/15782065011,女包,电脑包,IVCN2026082413169,162524697798,https://detail.1688.com/offer/1038600121379.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,9月寻品,15782065011,21.78,高流量,1
10 个印有 TAM P 标志的个性化金属无纺布袋,10 个印有 TAM P 标志的个性化金属无纺布袋,15.5,https://cf.shopee.com.br/file/9136865fff50eef8de15df69ac34874d,http://shopee.com.br/product/441742487/15850193160,女包,托特包,IVCN2026082130166,38330542686,https://detail.1688.com/offer/569216157986.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i49&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,15850193160,17.05,高流量,1
个性化皮革收纳包 | 化妆包 | 包包收纳袋 | 圣诞礼物 | 旅行收纳,浅蓝色，22x15厘米（款式2）,4.5,https://cf.shopee.sg/file/sg-11134207-8258k-mqd6waj4asqq27,http://shopee.sg/product/413554037/16308959020,女包,包配件,IVCN202608315568,108219042363,https://detail.1688.com/offer/989691043320.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17878025879886540e0daf&token=nv2yBxDaybKbce%2FBh2LlxVGZeLwksufIem%2F0XnY2l%2FfGX8b1mOSzlBMc2MX21x47,P1,9月寻品,16308959020,4.95,高流量,1
女士手提包套装：大号托特包 + 中号手提包 + 单肩包 + 钱包,黑色的,38.19,https://cf.shopee.com.br/file/sg-11134201-825b9-mq3df6gwketd91,http://shopee.com.br/product/916196930/16393150329,女包,斜挎包,IVCN2026062323412,221131569146,"https://detail.1688.com/offer/862881144345.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21365bc417472750488996723e18de&token=BdYEfTcouLXLcEan1%2FiX8PCxllTjOkaP98FJ6Llh8uT%2FBuR5dgFuPNZf11T%2BuyrY

https://detail.1688.com/offer/859088383677.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0",P0,9月寻品,16393150329,38.19,高流量,2
Mikana 女士时尚手提包系列，小巧皮革斜挎包，适合女性,久子·布莱克,7,https://cf.shopee.ph/file/b9cef00d26e5082a81219c453292492a,http://shopee.ph/product/174295355/16397490107,女包,斜挎包,IVCN2026082130168,232572430100,https://detail.1688.com/offer/949040874432.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,16397490107,7.7,高流量,3
[12个装] 大号帆布手提袋,14.5x13.5x4 英寸 + 拉链，原色拉绒织物/12 盎司。,53.25,https://cf.shopee.co.th/file/0c5d69114006f41f89ff22ffcd8c3fcf,http://shopee.co.th/product/239961948/16406175313,女包,托特包,IVCN2026082413171,346286610289,https://detail.1688.com/offer/687954059522.html?spm=a26352.13672862.offerlist.4.78af11adVhyZav&offerId=687954059522&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5775613124224&trace_log=normal&uuid=a4e4ed3d27204c609e1b8ef3de3b9ed0&forcePC=1787110213073,P0,9月寻品,16406175313,53.25,高流量,2
ZONY 男女通用防水背包，多隔层设计，加厚肩带，可爱小熊图案，适合上班和上学的笔记本电脑包 291,291-黑猴,23.06,https://cf.shopee.vn/file/vn-11134207-7r98o-lw81j6clp9sp25,http://shopee.vn/product/404723479/16453035442,女包,双肩包,IVCN2026082413174,335977799035,https://detail.1688.com/offer/815246036131.html?spm=a26352.b28411319.offerlist.5.653d1e62B5x8QC,P0,9月寻品,16453035442,23.06,高流量,1
帆布包，双色图案 [12 件],14x16 英寸，无拉链 [12 件装],24.12,https://cf.shopee.co.th/file/th-11134207-7r98o-lof7h16wf2joe9,http://shopee.co.th/product/238140530/16596779800,女包,托特包,IVCN2026082130172,222301611025,https://detail.1688.com/offer/642626678239.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,9月寻品,16596779800,24.12,高流量,1
